date,time,latitude,longitude,altitude (m)
01/05/2017,14:15:15,-41.90533333333333,151.68777777777777,422748.0625
01/05/2017,14:15:28,-41.43825,152.56741666666667,422556.0625
01/05/2017,14:15:40,-41.00044444444445,153.36747222222223,422375.25
01/05/2017,14:15:54,-40.48191666666667,154.28658333333334,422160.0
01/05/2017,14:16:06,-40.030944444444444,155.0623888888889,421972.03125
01/05/2017,14:16:19,-39.53586111111111,155.89052777777778,421764.875
01/05/2017,14:16:31,-39.073,156.64377777777776,421570.5
01/05/2017,14:16:45,-38.52608333333333,157.50930555555556,421340.09375
01/05/2017,14:16:57,-38.05161111111111,158.23999999999998,421139.65625
01/05/2017,14:17:11,-37.49158333333333,159.07972222222222,420902.4375
01/05/2017,14:17:23,-37.006194444444446,159.78877777777777,420696.4375
01/05/2017,14:17:36,-36.474944444444446,160.54602777777777,420470.5625
01/05/2017,14:17:48,-35.97975,161.23516666666666,420259.75
01/05/2017,14:18:00,-35.48005555555556,161.9150277777778,420046.78125
01/05/2017,14:18:13,-34.93377777777778,162.6413611111111,419813.8125
01/05/2017,14:18:25,-34.42513888888889,163.30258333333333,419596.8125
01/05/2017,14:18:38,-33.8695,164.00922222222223,419359.78125
01/05/2017,14:18:51,-33.30922222222222,164.70597222222221,419120.8125
01/05/2017,14:19:04,-32.74444444444445,165.3931111111111,418880.125
01/05/2017,14:19:16,-32.219277777777776,166.01905555555558,418656.5625
01/05/2017,14:19:29,-31.646305555555553,166.68838888888888,418412.96875
01/05/2017,14:19:41,-31.113805555555558,167.29836111111112,418186.96875
01/05/2017,14:19:55,-30.488333333333333,168.00066666666666,417922.09375
01/05/2017,14:20:07,-29.948722222222223,168.59486111111113,417694.15625
01/05/2017,14:20:19,-29.40597222222222,169.1821388888889,417465.53125
01/05/2017,14:20:32,-28.814611111111113,169.8106666666667,417217.1875
01/05/2017,14:20:44,-28.265666666666668,170.38402777777776,416987.46875
01/05/2017,14:20:58,-27.621694444444444,171.04483333333334,416719.09375
01/05/2017,14:21:10,-27.066777777777776,171.60452777777778,416488.84375
01/05/2017,14:21:23,-26.46263888888889,172.2041111111111,416239.34375
01/05/2017,14:21:35,-25.90233333333333,172.7515,416009.125
01/05/2017,14:21:48,-25.292583333333337,173.3381388888889,415759.90625
01/05/2017,14:22:01,-24.68005555555556,173.9183611111111,415511.09375
01/05/2017,14:22:14,-24.06486111111111,174.4923611111111,415262.78125
01/05/2017,14:22:26,-23.494722222222222,175.0168888888889,415034.15625
01/05/2017,14:22:40,-22.82686111111111,175.62258333333335,414768.3125
01/05/2017,14:22:52,-22.25225,176.1366111111111,414541.34375
01/05/2017,14:23:06,-21.579361111111112,176.73047222222223,414277.71875
01/05/2017,14:23:18,-21.000583333333335,177.23469444444444,414052.875
01/05/2017,14:23:31,-20.371555555555556,177.77611111111113,413810.65625
01/05/2017,14:23:43,-19.789083333333334,178.27161111111113,413588.375
01/05/2017,14:23:57,-19.107444444444447,178.84466666666668,413330.84375
01/05/2017,14:24:09,-18.521444444444445,179.33172222222223,413111.71875
01/05/2017,14:24:23,-17.83586111111111,179.8953611111111,412858.125
01/05/2017,14:24:35,-17.24661111111111,-179.62533333333334,412642.65625
01/05/2017,14:24:48,-16.606694444444447,-179.10986111111112,412411.28125
01/05/2017,14:25:00,-16.014611111111112,-178.63741666666667,412199.71875
01/05/2017,14:25:13,-15.37175,-178.1290277777778,411972.84375
01/05/2017,14:25:25,-14.777055555555556,-177.6628611111111,411765.625
01/05/2017,14:25:37,-14.181194444444444,-177.19947222222223,411560.625
01/05/2017,14:25:50,-13.534416666666667,-176.7004722222222,411341.15625
01/05/2017,14:26:02,-12.936305555555556,-176.24252777777775,411141.0625
01/05/2017,14:26:14,-12.337194444444446,-175.787,410943.46875
01/05/2017,14:26:27,-11.687055555555556,-175.29608333333334,410732.28125
01/05/2017,14:26:41,-10.985777777777777,-174.77027777777778,410508.375
01/05/2017,14:26:53,-10.383722222222222,-174.32175,410319.40625
01/05/2017,14:27:07,-9.680361111111111,-173.80086111111112,410102.5
01/05/2017,14:27:19,-9.076694444444444,-173.35633333333334,409919.71875
01/05/2017,14:27:31,-8.472333333333333,-172.91341666666668,409739.875
01/05/2017,14:27:44,-7.816861111111111,-172.43533333333335,409548.5
01/05/2017,14:27:56,-7.211222222222222,-171.9955,409375.0625
01/05/2017,14:28:09,-6.5544722222222225,-171.52047222222222,409190.71875
01/05/2017,14:28:21,-5.94775,-171.08319444444444,409023.9375
01/05/2017,14:28:33,-5.3405555555555555,-170.647,408860.40625
01/05/2017,14:28:46,-4.682305555555556,-170.17547222222223,408686.96875
01/05/2017,14:28:58,-4.074333333333333,-169.7411111111111,408530.4375
01/05/2017,14:29:10,-3.466027777777778,-169.30744444444446,408377.28125
01/05/2017,14:29:23,-2.806722222222222,-168.83833333333334,408215.3125
01/05/2017,14:29:35,-2.1979166666666665,-168.40583333333333,408069.4375
01/05/2017,14:29:48,-1.5381666666666665,-167.93766666666667,407915.375
01/05/2017,14:30:01,-0.8782777777777778,-167.46983333333333,407765.5625
01/05/2017,14:30:15,-0.16749999999999998,-166.96619444444443,407608.9375
01/05/2017,14:30:28,0.4925555555555556,-166.49852777777775,407467.9375
01/05/2017,14:30:40,1.1018333333333334,-166.0667222222222,407341.59375
01/05/2017,14:30:52,1.7110277777777778,-165.63472222222222,407218.9375
01/05/2017,14:31:06,2.421638888888889,-165.1302777777778,407080.5625
01/05/2017,14:31:20,3.1320833333333336,-164.62525,406947.21875
01/05/2017,14:31:32,3.7407777777777778,-164.19172222222224,406836.96875
01/05/2017,14:31:45,4.399944444444444,-163.72127777777777,406721.78125
01/05/2017,14:31:58,5.058777777777777,-163.24991666666665,406611.0
01/05/2017,14:32:11,5.717194444444445,-162.77741666666668,406504.59375
01/05/2017,14:32:23,6.324583333333333,-162.34019444444445,406410.28125
01/05/2017,14:32:37,7.032638888888889,-161.82861111111112,406305.0
01/05/2017,14:32:49,7.639027777777777,-161.3887222222222,406218.8125
01/05/2017,14:33:02,8.295333333333334,-160.91055555555556,406129.65625
01/05/2017,14:33:14,8.900555555555556,-160.46758333333332,406051.21875
01/05/2017,14:33:26,9.505138888888888,-160.02294444444445,405976.46875
01/05/2017,14:33:40,10.209638888888888,-159.50197222222224,405893.90625
